season,date,home_team,away_team,home_gf,away_gf
20132014,2014-02-03,NJD,COL,1,2
20132014,2014-02-03,ANA,CBJ,2,4
20132014,2014-02-03,LAK,CHI,3,5
20132014,2014-02-03,SJS,PHI,2,5
20132014,2014-02-04,BOS,VAN,3,1
20132014,2014-02-04,NYR,COL,5,1
20132014,2014-02-04,CAR,WPG,1,2
20132014,2014-02-04,MTL,CGY,2,0
20132014,2014-02-04,FLA,TOR,4,1
20132014,2014-02-04,WSH,NYI,0,1
20132014,2014-02-04,STL,OTT,4,5
20132014,2014-02-04,MIN,TBL,2,1
20132014,2014-02-04,PHX,DAL,1,3
20132014,2014-02-05,BUF,PIT,1,5
20132014,2014-02-05,ANA,CHI,0,2
20132014,2014-02-05,SJS,DAL,2,1
20132014,2014-02-06,NYI,CGY,2,4
20132014,2014-02-06,NYR,EDM,1,2
20132014,2014-02-06,PHI,COL,3,1
20132014,2014-02-06,WSH,WPG,4,2
20132014,2014-02-06,MTL,VAN,5,2
20132014,2014-02-06,OTT,BUF,3,2
20132014,2014-02-06,TBL,TOR,1,4
20132014,2014-02-06,FLA,DET,1,3
20132014,2014-02-06,STL,BOS,3,2
20132014,2014-02-06,MIN,NSH,3,2
20132014,2014-02-06,LAK,CBJ,2,1
20132014,2014-02-07,NJD,EDM,2,1
20132014,2014-02-07,PIT,NYR,3,4
20132014,2014-02-07,CAR,FLA,5,1
20132014,2014-02-07,PHX,CHI,2,0
20132014,2014-02-07,SJS,CBJ,3,2
20132014,2014-02-08,PHI,CGY,2,1
20132014,2014-02-08,STL,WPG,4,3
20132014,2014-02-08,BOS,OTT,7,2
20132014,2014-02-08,TOR,VAN,3,1
20132014,2014-02-08,CAR,MTL,1,4
20132014,2014-02-08,TBL,DET,4,2
20132014,2014-02-08,NYI,COL,2,5
20132014,2014-02-08,WSH,NJD,3,0
20132014,2014-02-08,NSH,ANA,2,5
20132014,2014-02-08,DAL,PHX,2,1
20132014,2014-02-25,BUF,CAR,3,2
20132014,2014-02-26,BUF,BOS,5,4
20132014,2014-02-26,MTL,DET,1,2
20132014,2014-02-26,COL,LAK,4,6
20132014,2014-02-26,VAN,STL,1,0
20132014,2014-02-27,NJD,CBJ,5,2
20132014,2014-02-27,NYI,TOR,5,4
20132014,2014-02-27,NYR,CHI,2,1
20132014,2014-02-27,PHI,SJS,3,7
20132014,2014-02-27,PIT,MTL,5,6
20132014,2014-02-27,OTT,DET,1,6
20132014,2014-02-27,FLA,WSH,4,5
20132014,2014-02-27,NSH,TBL,3,2
20132014,2014-02-27,WPG,PHX,3,2
20132014,2014-02-27,DAL,CAR,4,1
20132014,2014-02-27,CGY,LAK,0,2
20132014,2014-02-27,EDM,MIN,0,3
20132014,2014-02-28,BUF,SJS,4,2
20132014,2014-02-28,COL,PHX,4,2
20132014,2014-02-28,VAN,MIN,1,2
20132014,2014-02-28,ANA,STL,1,0
20132014,2014-03-01,BOS,WSH,2,4
20132014,2014-03-01,NYI,NJD,1,6
20132014,2014-03-01,PHI,NYR,4,2
20132014,2014-03-01,CBJ,FLA,6,3
20132014,2014-03-01,NSH,WPG,1,3
20132014,2014-03-01,DAL,TBL,2,4
20132014,2014-03-01,LAK,CAR,3,1
20132014,2014-03-01,MTL,TOR,4,3
20132014,2014-03-01,CHI,PIT,5,1
20132014,2014-03-01,EDM,CGY,1,2
20132014,2014-03-02,WSH,PHI,4,5
20132014,2014-03-02,NJD,SJS,2,4
20132014,2014-03-02,NYI,FLA,3,5
20132014,2014-03-02,VAN,OTT,2,4
20132014,2014-03-02,NYR,BOS,3,6
20132014,2014-03-02,COL,TBL,6,3
20132014,2014-03-02,PHX,STL,2,4
20132014,2014-03-02,ANA,CAR,5,3
20132014,2014-03-03,TOR,CBJ,1,2
20132014,2014-03-03,DAL,BUF,3,2
20132014,2014-03-03,MIN,CGY,3,2
20132014,2014-03-03,LAK,MTL,2,1
20132014,2014-03-04,BOS,FLA,4,1
20132014,2014-03-04,NJD,DET,4,3
20132014,2014-03-04,CBJ,DAL,4,2
20132014,2014-03-04,CHI,COL,2,4
20132014,2014-03-04,STL,TBL,4,2
20132014,2014-03-04,NSH,PIT,1,3
20132014,2014-03-04,WPG,NYI,2,3
20132014,2014-03-04,PHX,VAN,1,0
20132014,2014-03-04,EDM,OTT,3,2
20132014,2014-03-04,SJS,CAR,2,3
20132014,2014-03-05,NYR,TOR,2,3
20132014,2014-03-05,PHI,WSH,6,4
20132014,2014-03-05,CGY,OTT,4,1
20132014,2014-03-05,ANA,MTL,3,4
20132014,2014-03-06,BOS,WSH,3,0
20132014,2014-03-06,WPG,LAK,1,3
20132014,2014-03-06,TBL,BUF,1,3
20132014,2014-03-06,DET,COL,2,3
20132014,2014-03-06,CHI,CBJ,6,1
20132014,2014-03-06,NSH,STL,1,2
20132014,2014-03-06,DAL,VAN,6,1
20132014,2014-03-06,PHX,MTL,5,2
20132014,2014-03-06,EDM,NYI,3,2
20132014,2014-03-06,SJS,PIT,5,3
20132014,2014-03-07,CAR,NYR,2,4
20132014,2014-03-07,DET,NJD,7,4
20132014,2014-03-07,FLA,BUF,2,0
20132014,2014-03-07,CGY,NYI,4,3
20132014,2014-03-07,ANA,PIT,2,3
20132014,2014-03-08,WPG,OTT,3,5
20132014,2014-03-08,COL,STL,1,2
20132014,2014-03-08,TOR,PHI,4,3
20132014,2014-03-08,TBL,BOS,3,4
20132014,2014-03-08,NJD,CAR,5,4
20132014,2014-03-08,WSH,PHX,3,2
20132014,2014-03-08,NSH,CBJ,0,1
20132014,2014-03-08,DAL,MIN,4,3
20132014,2014-03-08,VAN,CGY,2,1
20132014,2014-03-08,SJS,MTL,4,0
20132014,2014-03-09,NYR,DET,3,0
20132014,2014-03-09,FLA,BOS,2,5
20132014,2014-03-09,BUF,CHI,1,2
20132014,2014-03-09,MIN,STL,2,3
20132014,2014-03-09,EDM,LAK,2,4
20132014,2014-03-10,WSH,PIT,2,3
20132014,2014-03-10,OTT,NSH,3,4
20132014,2014-03-10,TBL,PHX,3,4
20132014,2014-03-10,COL,WPG,3,2
20132014,2014-03-10,CGY,LAK,2,3
20132014,2014-03-10,VAN,NYI,4,7
20132014,2014-03-10,ANA,TOR,1,3
20132014,2014-03-11,BUF,NSH,1,4
20132014,2014-03-11,PHI,NJD,1,2
20132014,2014-03-11,CAR,NYR,3,1
20132014,2014-03-11,CBJ,DET,4,1
20132014,2014-03-11,FLA,PHX,1,3
20132014,2014-03-11,PIT,WSH,2,0
20132014,2014-03-11,STL,DAL,2,3
20132014,2014-03-11,MIN,EDM,3,4
20132014,2014-03-11,SJS,TOR,6,2
20132014,2014-03-12,MTL,BOS,1,4
20132014,2014-03-12,WPG,VAN,2,3
20132014,2014-03-12,COL,CHI,3,2
20132014,2014-03-12,CGY,ANA,7,2
20132014,2014-03-13,BOS,PHX,2,1
20132014,2014-03-13,CAR,BUF,4,2
20132014,2014-03-13,CBJ,SJS,3,4
20132014,2014-03-13,TBL,FLA,5,4
20132014,2014-03-13,STL,EDM,6,2
20132014,2014-03-13,MIN,NYR,2,1
20132014,2014-03-13,LAK,TOR,2,3
20132014,2014-03-14,NYI,SJS,3,4
20132014,2014-03-14,WSH,VAN,4,3
20132014,2014-03-14,DET,EDM,2,1
20132014,2014-03-14,FLA,NJD,5,3
20132014,2014-03-14,CHI,NSH,2,3
20132014,2014-03-14,WPG,NYR,2,4
20132014,2014-03-14,DAL,CGY,3,4
20132014,2014-03-14,COL,ANA,4,6
20132014,2014-03-15,BOS,CAR,5,1
20132014,2014-03-15,PHI,PIT,4,0
20132014,2014-03-15,MTL,OTT,5,4
20132014,2014-03-15,TBL,NJD,3,0
20132014,2014-03-15,NYI,BUF,4,1
20132014,2014-03-15,NSH,STL,1,4
20132014,2014-03-15,MIN,CBJ,1,2
20132014,2014-03-15,PHX,CGY,3,2
20132014,2014-03-15,LAK,ANA,1,2
20132014,2014-03-16,PIT,PHI,3,4
20132014,2014-03-16,FLA,VAN,3,4
20132014,2014-03-16,WSH,TOR,4,2
20132014,2014-03-16,CAR,EDM,1,2
20132014,2014-03-16,NYR,SJS,0,1
20132014,2014-03-16,OTT,COL,1,3
20132014,2014-03-16,BUF,MTL,0,2
20132014,2014-03-16,CHI,DET,4,1
20132014,2014-03-16,WPG,DAL,7,2
20132014,2014-03-17,BOS,MIN,4,1
20132014,2014-03-17,TBL,VAN,4,3
20132014,2014-03-17,STL,WPG,3,1
20132014,2014-03-17,LAK,PHX,3,4
20132014,2014-03-18,NJD,BOS,2,4
20132014,2014-03-18,NYI,MIN,0,6
20132014,2014-03-18,PIT,DAL,5,1
20132014,2014-03-18,CBJ,CAR,1,3
20132014,2014-03-18,MTL,COL,6,3
20132014,2014-03-18,OTT,NYR,4,8
20132014,2014-03-18,DET,TOR,3,2
20132014,2014-03-18,PHI,CHI,3,2
20132014,2014-03-18,CGY,BUF,3,1
20132014,2014-03-18,EDM,NSH,5,1
20132014,2014-03-18,ANA,WSH,2,3
20132014,2014-03-18,SJS,FLA,2,3
20132014,2014-03-19,TOR,TBL,3,5
20132014,2014-03-19,CHI,STL,4,0
20132014,2014-03-19,WPG,COL,5,4
20132014,2014-03-19,VAN,NSH,2,0
20132014,2014-03-20,NJD,MIN,4,3
20132014,2014-03-20,PHI,DAL,4,2
20132014,2014-03-20,MTL,CBJ,2,3
20132014,2014-03-20,OTT,TBL,4,5
20132014,2014-03-20,DET,PIT,5,4
20132014,2014-03-20,EDM,BUF,1,3
20132014,2014-03-20,PHX,FLA,2,1
20132014,2014-03-20,LAK,WSH,2,1
20132014,2014-03-20,SJS,ANA,3,2
20132014,2014-03-21,CBJ,NYR,1,3
20132014,2014-03-21,CHI,CAR,3,2
20132014,2014-03-21,COL,BOS,0,2
20132014,2014-03-21,CGY,NSH,5,6
20132014,2014-03-22,PHI,STL,4,1
20132014,2014-03-22,PIT,TBL,4,3
20132014,2014-03-22,MIN,DET,2,3
20132014,2014-03-22,DAL,OTT,3,1
20132014,2014-03-22,LAK,FLA,4,0
20132014,2014-03-22,TOR,MTL,3,4
20132014,2014-03-22,NJD,NYR,0,2
20132014,2014-03-22,WPG,CAR,2,3
20132014,2014-03-22,PHX,BOS,2,4
20132014,2014-03-22,EDM,CGY,1,8
20132014,2014-03-22,SJS,WSH,2,3
20132014,2014-03-23,NYI,CBJ,2,0
20132014,2014-03-23,PIT,STL,0,1
20132014,2014-03-23,NJD,TOR,3,2
20132014,2014-03-23,CHI,NSH,0,2
20132014,2014-03-23,DET,MIN,3,4
20132014,2014-03-23,VAN,BUF,4,2
20132014,2014-03-23,ANA,FLA,6,2
20132014,2014-03-24,NYR,PHX,4,3
20132014,2014-03-24,PHI,LAK,2,3
20132014,2014-03-24,BOS,MTL,1,2
20132014,2014-03-24,TBL,OTT,3,4
20132014,2014-03-24,DAL,WPG,2,1
20132014,2014-03-24,CGY,SJS,2,1
20132014,2014-03-25,TOR,STL,3,5
20132014,2014-03-25,PIT,PHX,2,3
20132014,2014-03-25,WSH,LAK,4,5
20132014,2014-03-25,CAR,NYI,4,5
20132014,2014-03-25,MTL,BUF,2,0
20132014,2014-03-25,FLA,OTT,3,2
20132014,2014-03-25,CBJ,DET,4,2
20132014,2014-03-25,CHI,DAL,4,2
20132014,2014-03-25,NSH,COL,4,5
20132014,2014-03-25,EDM,SJS,2,5
20132014,2014-03-26,MIN,VAN,2,5
20132014,2014-03-26,NYR,PHI,3,1
20132014,2014-03-26,CGY,ANA,2,3
20132014,2014-03-27,BOS,CHI,3,0
20132014,2014-03-27,NJD,PHX,2,3
20132014,2014-03-27,PIT,LAK,2,3
20132014,2014-03-27,DET,MTL,4,5
20132014,2014-03-27,TBL,NYI,3,2
20132014,2014-03-27,FLA,CAR,0,3
20132014,2014-03-27,STL,MIN,5,1
20132014,2014-03-27,NSH,BUF,6,1
20132014,2014-03-27,COL,VAN,3,2
20132014,2014-03-27,SJS,WPG,3,4
20132014,2014-03-28,PHI,TOR,4,2
20132014,2014-03-28,CBJ,PIT,1,2
20132014,2014-03-28,OTT,CHI,5,3
20132014,2014-03-28,DAL,NSH,7,3
20132014,2014-03-28,CGY,NYR,4,3
20132014,2014-03-28,EDM,ANA,4,3
20132014,2014-03-29,WSH,BOS,2,4
20132014,2014-03-29,COL,SJS,3,2
20132014,2014-03-29,BUF,TBL,3,4
20132014,2014-03-29,TOR,DET,2,4
20132014,2014-03-29,FLA,MTL,1,4
20132014,2014-03-29,NYI,NJD,2,1
20132014,2014-03-29,CAR,CBJ,2,3
20132014,2014-03-29,STL,DAL,2,4
20132014,2014-03-29,PHX,MIN,1,3
20132014,2014-03-29,VAN,ANA,1,5
20132014,2014-03-29,LAK,WPG,4,2
20132014,2014-03-30,PHI,BOS,3,4
20132014,2014-03-30,OTT,CGY,6,3
20132014,2014-03-30,DET,TBL,3,2
20132014,2014-03-30,PIT,CHI,4,1
20132014,2014-03-30,NSH,WSH,4,3
20132014,2014-03-30,EDM,NYR,0,5
20132014,2014-03-31,OTT,CAR,2,1
20132014,2014-03-31,NJD,FLA,6,3
20132014,2014-03-31,ANA,WPG,5,4
20132014,2014-03-31,LAK,MIN,2,3
20132014,2014-04-01,BUF,NJD,3,2
20132014,2014-04-01,TOR,CGY,3,2
20132014,2014-04-01,NYI,FLA,4,2
20132014,2014-04-01,PIT,CAR,1,4
20132014,2014-04-01,WSH,DAL,0,5
20132014,2014-04-01,CBJ,COL,2,3
20132014,2014-04-01,TBL,MTL,3,1
20132014,2014-04-01,STL,PHI,1,0
20132014,2014-04-01,VAN,NYR,1,3
20132014,2014-04-01,PHX,WPG,1,2
20132014,2014-04-01,SJS,EDM,5,4
20132014,2014-04-02,OTT,NYI,1,2
20132014,2014-04-02,DET,BOS,3,2
20132014,2014-04-02,ANA,EDM,3,2
20132014,2014-04-02,LAK,PHX,4,0
20132014,2014-04-03,PHI,CBJ,0,2
20132014,2014-04-03,CAR,DAL,4,1
20132014,2014-04-03,TOR,BOS,4,3
20132014,2014-04-03,TBL,CGY,1,4
20132014,2014-04-03,CHI,MIN,3,2
20132014,2014-04-03,STL,BUF,2,1
20132014,2014-04-03,WPG,PIT,2,4
20132014,2014-04-03,COL,NYR,3,2
20132014,2014-04-03,SJS,LAK,2,1
20132014,2014-04-04,OTT,MTL,4,7
20132014,2014-04-04,CBJ,CHI,3,4
20132014,2014-04-04,NJD,WSH,2,1
20132014,2014-04-04,DET,BUF,3,2
20132014,2014-04-04,FLA,CGY,1,2
20132014,2014-04-04,PHX,EDM,2,3
20132014,2014-04-04,ANA,NSH,2,5
20132014,2014-04-05,BOS,PHI,5,2
20132014,2014-04-05,STL,COL,0,4
20132014,2014-04-05,NYI,WSH,3,4
20132014,2014-04-05,TOR,WPG,2,4
20132014,2014-04-05,MTL,DET,5,3
20132014,2014-04-05,TBL,DAL,2,5
20132014,2014-04-05,NYR,OTT,2,3
20132014,2014-04-05,CAR,NJD,1,3
20132014,2014-04-05,MIN,PIT,4,0
20132014,2014-04-05,VAN,LAK,2,1
20132014,2014-04-05,SJS,NSH,0,3
20132014,2014-04-06,CHI,STL,4,2
20132014,2014-04-06,FLA,DAL,3,2
20132014,2014-04-06,CBJ,NYI,4,0
20132014,2014-04-06,PHI,BUF,5,2
20132014,2014-04-06,COL,PIT,2,3
20132014,2014-04-06,EDM,ANA,4,2
20132014,2014-04-07,NJD,CGY,0,1
20132014,2014-04-07,WPG,MIN,0,1
20132014,2014-04-07,VAN,ANA,0,3
20132014,2014-04-08,BUF,DET,2,4
20132014,2014-04-08,NYI,OTT,1,4
20132014,2014-04-08,NYR,CAR,4,1
20132014,2014-04-08,CBJ,PHX,4,3
20132014,2014-04-08,TBL,TOR,3,0
20132014,2014-04-08,FLA,PHI,2,5
20132014,2014-04-08,STL,WSH,1,4
20132014,2014-04-08,MIN,BOS,4,3
20132014,2014-04-08,DAL,NSH,3,2
20132014,2014-04-08,EDM,COL,1,4
20132014,2014-04-09,CHI,MTL,3,2
20132014,2014-04-09,PIT,DET,4,3
20132014,2014-04-09,DAL,CBJ,1,3
20132014,2014-04-09,CGY,LAK,4,3
20132014,2014-04-09,ANA,SJS,5,2
20132014,2014-04-10,NYR,BUF,2,1
20132014,2014-04-10,CAR,WSH,2,5
20132014,2014-04-10,MTL,NYI,0,2
20132014,2014-04-10,OTT,NJD,2,1
20132014,2014-04-10,TBL,PHI,4,2
20132014,2014-04-10,FLA,TOR,4,2
20132014,2014-04-10,NSH,PHX,2,0
20132014,2014-04-10,MIN,STL,4,2
20132014,2014-04-10,WPG,BOS,2,1
20132014,2014-04-10,EDM,LAK,0,3
20132014,2014-04-10,VAN,COL,2,4
20132014,2014-04-11,WSH,CHI,4,0
20132014,2014-04-11,DET,CAR,1,2
20132014,2014-04-11,TBL,CBJ,3,2
20132014,2014-04-11,NJD,NYI,2,3
20132014,2014-04-11,DAL,STL,3,0
20132014,2014-04-11,CGY,WPG,3,5
20132014,2014-04-11,SJS,COL,5,1
20132014,2014-04-12,BOS,BUF,4,1
20132014,2014-04-12,PIT,PHI,3,4
20132014,2014-04-12,MTL,NYR,1,0
20132014,2014-04-12,OTT,TOR,1,0
20132014,2014-04-12,FLA,CBJ,2,3
20132014,2014-04-12,NSH,CHI,7,5
20132014,2014-04-12,PHX,SJS,2,3
20132014,2014-04-12,EDM,VAN,5,2
20132014,2014-04-12,LAK,ANA,3,4
20132014,2014-04-13,STL,DET,0,3
20132014,2014-04-13,NJD,BOS,3,2
20132014,2014-04-13,PHI,CAR,5,6
20132014,2014-04-13,WSH,TBL,0,1
20132014,2014-04-13,BUF,NYI,3,4
20132014,2014-04-13,PIT,OTT,2,3
20132014,2014-04-13,MIN,NSH,3,7
20132014,2014-04-13,ANA,COL,3,2
20132014,2014-04-13,VAN,CGY,5,1
20132014,2014-04-13,PHX,DAL,2,1
20142015,2014-10-08,TOR,MTL,3,4
20142015,2014-10-08,BOS,PHI,2,1
20142015,2014-10-08,CGY,VAN,2,4
20142015,2014-10-08,LAK,SJS,0,4
20142015,2014-10-09,BUF,CBJ,1,3
20142015,2014-10-09,PHI,NJD,4,6
20142015,2014-10-09,PIT,ANA,6,4
20142015,2014-10-09,WSH,MTL,1,2
20142015,2014-10-09,DET,BOS,2,1
20142015,2014-10-09,TBL,FLA,3,2
20142015,2014-10-09,STL,NYR,2,3
20142015,2014-10-09,NSH,OTT,3,2
20142015,2014-10-09,DAL,CHI,2,3
20142015,2014-10-09,MIN,COL,5,0
20142015,2014-10-09,EDM,CGY,2,5
20142015,2014-10-09,ARI,WPG,2,6
20142015,2014-10-10,CAR,NYI,3,5
20142015,2014-10-11,BOS,WSH,0,4
20142015,2014-10-11,TOR,PIT,2,5
20142015,2014-10-11,DET,ANA,2,3
20142015,2014-10-11,TBL,OTT,2,3
20142015,2014-10-11,FLA,NJD,1,5
20142015,2014-10-11,NYI,CAR,4,3
20142015,2014-10-11,PHI,MTL,3,4
20142015,2014-10-11,CBJ,NYR,5,2
20142015,2014-10-11,STL,CGY,4,1
20142015,2014-10-11,NSH,DAL,4,1
20142015,2014-10-11,CHI,BUF,6,2
20142015,2014-10-11,COL,MIN,0,3
20142015,2014-10-11,ARI,LAK,3,2
20142015,2014-10-11,VAN,EDM,5,4
20142015,2014-10-11,SJS,WPG,3,0
20142015,2014-10-12,NYR,TOR,3,6
20142015,2014-10-12,LAK,WPG,4,1
20142015,2014-10-13,BOS,COL,1,2
20142015,2014-10-13,BUF,ANA,1,5
20142015,2014-10-13,FLA,OTT,0,1
20142015,2014-10-13,TBL,MTL,7,1
20142015,2014-10-14,NYR,NYI,3,6
20142015,2014-10-14,PHI,ANA,3,4
20142015,2014-10-14,WSH,SJS,5,6
20142015,2014-10-14,CBJ,DAL,2,4
20142015,2014-10-14,CAR,BUF,3,4
20142015,2014-10-14,TOR,COL,3,2
20142015,2014-10-14,TBL,NJD,1,2
20142015,2014-10-14,NSH,CGY,2,3
20142015,2014-10-14,LAK,EDM,6,1
20142015,2014-10-15,DET,BOS,2,3
20142015,2014-10-15,CHI,CGY,1,2
20142015,2014-10-15,ARI,EDM,7,4
20142015,2014-10-16,NYI,SJS,4,3
20142015,2014-10-16,PIT,DAL,2,3
20142015,2014-10-16,WSH,NJD,6,2
20142015,2014-10-16,NYR,CAR,2,1
20142015,2014-10-16,MTL,BOS,6,4
20142015,2014-10-16,OTT,COL,5,3
20142015,2014-10-16,LAK,STL,1,0
20142015,2014-10-17,BUF,FLA,0,1
20142015,2014-10-17,CBJ,CGY,3,2
20142015,2014-10-17,TOR,DET,1,4
20142015,2014-10-17,WPG,NSH,0,2
20142015,2014-10-17,EDM,VAN,0,2
20142015,2014-10-17,ANA,MIN,2,1
20142015,2014-10-18,BUF,BOS,0,4
20142015,2014-10-18,MTL,COL,3,2
20142015,2014-10-18,OTT,CBJ,3,2
20142015,2014-10-18,DET,TOR,1,0
20142015,2014-10-18,NJD,SJS,2,4
20142015,2014-10-18,PIT,NYI,3,1
20142015,2014-10-18,WSH,FLA,2,1
20142015,2014-10-18,DAL,PHI,5,6
20142015,2014-10-18,CHI,NSH,2,1
20142015,2014-10-18,ARI,STL,1,6
20142015,2014-10-18,VAN,TBL,2,4
20142015,2014-10-19,LAK,MIN,2,1
20142015,2014-10-19,NYR,SJS,4,0
20142015,2014-10-19,WPG,CGY,1,4
20142015,2014-10-19,ANA,STL,3,0
20142015,2014-10-20,EDM,TBL,3,2
20142015,2014-10-21,BOS,SJS,5,3
20142015,2014-10-21,NJD,NYR,3,4
20142015,2014-10-21,NYI,TOR,2,5
20142015,2014-10-21,MTL,DET,2,1
20142015,2014-10-21,NSH,ARI,4,3
20142015,2014-10-21,WPG,CAR,3,1
20142015,2014-10-21,CHI,PHI,4,0
20142015,2014-10-21,DAL,VAN,6,3
20142015,2014-10-21,COL,FLA,3,4
20142015,2014-10-21,CGY,TBL,1,2
20142015,2014-10-22,PIT,PHI,3,5
20142015,2014-10-22,EDM,WSH,3,2
20142015,2014-10-22,ANA,BUF,4,1
20142015,2014-10-23,BOS,NYI,2,3
20142015,2014-10-23,DET,PIT,4,3
20142015,2014-10-23,STL,VAN,1,4
20142015,2014-10-23,NSH,CHI,3,2
20142015,2014-10-23,MIN,ARI,2,0
20142015,2014-10-23,CGY,CAR,5,0
20142015,2014-10-23,LAK,BUF,2,0
20142015,2014-10-23,SJS,CBJ,4,5
20142015,2014-10-24,NJD,DAL,2,3
20142015,2014-10-24,WPG,TBL,2,4
20142015,2014-10-24,COL,VAN,7,3
20142015,2014-10-24,EDM,CAR,6,3
20142015,2014-10-24,ANA,CBJ,4,1
20142015,2014-10-25,SJS,BUF,1,2
20142015,2014-10-25,TOR,BOS,1,4
20142015,2014-10-25,MTL,NYR,3,1
20142015,2014-10-25,OTT,NJD,2,3
20142015,2014-10-25,NYI,DAL,7,5
20142015,2014-10-25,PHI,DET,4,2
20142015,2014-10-25,STL,CHI,3,2
20142015,2014-10-25,NSH,PIT,0,3
20142015,2014-10-25,MIN,TBL,7,2
20142015,2014-10-25,ARI,FLA,2,1
20142015,2014-10-25,CGY,WSH,1,3
20142015,2014-10-26,WPG,COL,2,1
20142015,2014-10-26,LAK,CBJ,5,2
20142015,2014-10-26,CHI,OTT,2,1
20142015,2014-10-26,ANA,SJS,1,4
20142015,2014-10-26,VAN,WSH,4,2
20142015,2014-10-27,NYR,MIN,5,4
20142015,2014-10-27,EDM,MTL,3,0
20142015,2014-10-28,BOS,MIN,3,4
20142015,2014-10-28,NYI,WPG,3,4
20142015,2014-10-28,PHI,LAK,3,2
20142015,2014-10-28,PIT,NJD,8,3
20142015,2014-10-28,CBJ,OTT,2,5
20142015,2014-10-28,TOR,BUF,4,0
20142015,2014-10-28,TBL,ARI,7,3
20142015,2014-10-28,CHI,ANA,0,1
20142015,2014-10-28,DAL,STL,3,4
20142015,2014-10-28,COL,SJS,2,3
20142015,2014-10-28,CGY,MTL,1,2
20142015,2014-10-28,VAN,CAR,4,1
20142015,2014-10-29,WSH,DET,2,4
20142015,2014-10-29,EDM,NSH,1,4
20142015,2014-10-30,BUF,BOS,2,3
20142015,2014-10-30,NJD,WPG,2,1
20142015,2014-10-30,PIT,LAK,3,0
20142015,2014-10-30,OTT,CHI,4,5
20142015,2014-10-30,TBL,PHI,4,3
20142015,2014-10-30,FLA,ARI,2,1
20142015,2014-10-30,STL,ANA,2,0
20142015,2014-10-30,MIN,SJS,4,3
20142015,2014-10-30,COL,NYI,5,0
20142015,2014-10-30,VAN,MTL,3,2
20142015,2014-10-31,CBJ,TOR,1,4
20142015,2014-10-31,DET,LAK,5,2
20142015,2014-10-31,DAL,ANA,1,2
20142015,2014-10-31,CGY,NSH,4,3
20142015,2014-11-01,BOS,OTT,4,2
20142015,2014-11-01,TOR,CHI,3,2
20142015,2014-11-01,TBL,WSH,4,3
20142015,2014-11-01,FLA,PHI,2,1
20142015,2014-11-01,NJD,CBJ,3,2
20142015,2014-11-01,NYR,WPG,0,1
20142015,2014-11-01,PIT,BUF,5,0
20142015,2014-11-01,CAR,ARI,3,0
20142015,2014-11-01,STL,COL,3,2
20142015,2014-11-01,MIN,DAL,4,1
20142015,2014-11-01,EDM,VAN,2,3
20142015,2014-11-01,SJS,NYI,3,1
20142015,2014-11-02,BUF,DET,3,2
20142015,2014-11-02,CAR,LAK,3,2
20142015,2014-11-02,MTL,CGY,2,6
20142015,2014-11-02,WSH,ARI,5,6
20142015,2014-11-02,COL,ANA,2,3
20142015,2014-11-02,CHI,WPG,0,1
20142015,2014-11-02,VAN,NSH,1,3
20142015,2014-11-03,NYR,STL,3,4
20142015,2014-11-04,BOS,FLA,2,1
20142015,2014-11-04,PHI,EDM,4,1
20142015,2014-11-04,WSH,CGY,3,4
20142015,2014-11-04,CBJ,CAR,2,4
